filename,transcript,summary
ARDuFmGDVKo.wav,الشخص الطامح لإكمال درسته في الخارج تعترضه حقيقة وجود العديد من الخيارات المتاحة والنظرا لأن اسبانيا والمانيا يعتبران من أفضل وجهات الدراسي في العالم قررنا أجراء مقارنة بينهما لمعرفة الوجهة الأفضلة عملية اختيار الدولي الأنسب للدراسة في الخرج تتأثر بالعديد العوامد فربما تجد دولة قوية علميا على مستوى العالم ولكن بالنسبة إختصاصكة الدراسي بالتحديد يوجد خيار أفضل منها أو ربما تعتبر تكاليف الدرسي سواء المرتفعة أو مخفضة مشكل لديك وتفضي الإجاد دولي الدراسي فيها مجاني لذلك اليوم سوف نقارم بين اسبانيا والمانيا عبر منح نقاط لكل دوله اعتمادا على التفوق الذي تحقيقه في مجارات مختلفة ونبدأ بالنقطة الأولى وهي عدد أطلاب الأجانب حسب حصائيات مبادرة بروجكت أتلس المنشورة في العام الماضي 2019 حول عدد طلاب الأجن,في اليوم العالمي للدراسة في الخارج نحاول الإجراء حول وجهة الدراسة الأفضلة بين اسبانيا والمانيا.
ARZhl9MTKnE.wav,يعمد الأشخاص الذين يريدون الوصول إلى المعلومات بدون تصريح إلى استهداف شباكات الشركات مستخدمين أدوات تساعدهم في البحث عن نقاط الضعف في هذا الدرس سنلقي نظرة على بعض الخطوات التي يمكنك اتخادها للمساعادة في حماية شبكة شركتك وأنظمتها وبرامجها وانظمتها وبرامجها لنبدأ بعناصر التحكم في الدخول إلى شابكة نشاطك التجارية تتمثل الخطوة الأولى في التأكد من أن الموظفين يمكنهم الدخل إلى الأجهزة المعنية بمهامهم فقط وحرص على أن تتضمن هذه الأجhزة الخدمات أو التطبيقات التي يحتاجها الموضف لا أكثر على سبيل المثال قد تقارر أحد الأنشدة التجرية ضرورة منح موظف المبيعات حق الدخول إلى السجلات المخزون وليس بيانات الرواتب وبما أن الدخل,يعمد الأشخاص الذين يريدون وصول المعلومات بدون تصريح إلى استهداف شباكات الشركات مستخدمين أدوات تساعدهم في البحث عن نقاط الضعف
ATbZv04tUNU.wav,القيادة تشير القياذة إلى إصدار الأوامر والتعلمات لموظفي المؤسسة وذلك لتحفيزهم على العمل بطريقة تلايم متطلبات وأهداف المؤوسسة لا يستطيع المدراء العمل بالشكل فرذي فهم لا يصدرون الأومر فقط بل إنهم يتعاونون مع رؤسائهم وزملاعهم وموظفهم بغية تحقيق أهدافي المئة إن الأخذ بزمام المبادرة لإنجاز أنشطة الإدارة والمحافظة على استمراريتها وتحفيز الموظفين والتأثير فيهم والتواصل معهم بشكل مستمر له أثر بالغ على المناخ السائد في المؤسسة,أصبحت المؤسسة العامة التي تعمل في مجال التجارة والصناعة في الولايات المتحدة إحدى أكبر مؤسسات التكنولوجيا الاقتصادية في العالم.
A_HSP11fdkI.wav,هذه قبور العراقيين الذين نجأوا العقود من الحرب لكنهم خسروا المعركة ضد ظيروس كورونا في زاوية النائية من الصحراء تنتشر مقبرة جديدة عبر الرمال لا متناهيع هناك أكثر من ثلاثة آلاف قبر جديد هناك أكثر من ثلاثة ألاف قبر جديد اشتركوا في القناة,هناك أكثر من ثلاثة آلاف قبر عراقي نجأوا عقود من الحرب لكنهم خسروا المعركة ضد ظيروس كورونا في زاوية النائية من الصحراء.
BPLu-RLg6DE.wav,وَالَوَا إِنَّا وَأَيْهُ وَا أَفْرِبْ وَعِيْ يَعْنِي الحمد لله إحنا بداية مشوانكت في أغوصتص 2014 يعني منذ 4 سنوات تقريبا يعني عمل مستمر لان قطع يومين فضل الآزة وغلصة كان في البحث العلمي أو في توصيل المعلومة للناس وتقدم حلوله على المية وعملية الأول مرة لحلتلك المشكلة التي تؤرق عايز أقول غالب وغالبيتس وكان العالم العربي لأن ما كان شحد قبلنا يتكلم في هذا الموضوع مطلقا وكان الموال الذي يتكلم نذر يسير ممكن مش بتعامق قوي وممكن يكون حاجة صطحية أو حتى قصور أو نعدام حتى المشكلة نفسه وداماً أكبر الدوافعة لدفعاتنا إن نحن نتكلف المواضدة بقوة وننشر الأبحاث العلمية المترجمة وتجارب الغرب وأصبح لنا ذواتي ما شاء الله تجرب عربية قوية جداً ومحتوى خاص بنا فكنت سعيد قوي إنه في شباب واعدت بيبتدي شوف المشاكل اللي موجودة والهو أول واحد يعني منها,"هذه هي أغوصتص التي كتبها فريق الخبراء في مجال الأبحاث العلمية الذي يبحث فيها العلماء حول مشكلة المية المعروفة اختصاراً باسم ""المية"" والتي تؤ"
BV6x61gKeo8.wav,موارد من المواردة بعد ما خلق الله أول جسد بشري من التراب نفخ به نسمة حيات زرع عراب الإله جنة في عدن شرق في مكان ما في الشرق الأوسط شار هناك نهر عدب يجري بالجنة وأمبت رب الإله من الأرض من كل شجرة حلوة للنظر وشهية للأكل وشجرة الحياة في وصط وشتجرة معرفة الخير والشر وأخذ رب الإله آدم وضعه في جنة عدم ليعملها ويحفظها ما سأد رب الاله آدم أنه كان يريد أن يسكن في عدم والله هو خالق الإنسان ومالكة وهو يعرف ما هو خير الإلسان و كانت جنة آدم تصحر,رب الإله آدم خلق أول جسد بشري من التراب نفخ به نسمة حياته في عدن شرق
BXw5tBuUiuk.wav,إحنا حالياً في مدينة لشباح عدد سبكان هاي المديني صفر يوهل المضينة هاي هل أنت بحاجة إلى هنا؟ نعم لذلك يجب أن أحصل هنا حسنا أنا هنا أنت هنا في 2011؟ نعم حتى الآن لن أستطيع أن أعود لأسكولك لأنهم يتكلمون فقط المئة ليس هنا في كل شيء ما شمال طوبيو هذه المنطقة بال 2011 صار فيها أقوز الزارب تاريخ اليابان,في مدينة لشباح شمال اليابان، تعرف على عدد سبكان هاي المديني صفر يوهل المضينة هاي.
BeIdNfD8fCU.wav,أضافة عبود أعني كلمة آضافه لأيلي جداً كبير وجداً متعدد وجداً إلو جوانب مختلفة ناس بتقول لي أنت آضفتها عبد كنت داعم جيد لأيلو أنا بنص بوجهة نظري العكس تماماً هو الأضاف لكتير هو الأثثر في حياتي هو اللي غير حياتي للأفضل أعطى لحياتي وأضاف له حياةي معنا مختلف أطفل حياتي ومعنى المختلف حياتي للأفضل أعطى لحياةي وأضاف لحياته معنا مختلف يعطاني دافع وروح أني أعمل وأني أكون طرف إيجابي في المجتمع اللي أنا عايش فيه وما أردى أني أنا أكون مجرد عبر سبيل فأنا بشكر عبود أنه هو اللي غيري من حياتي للأافضل وأغيري لي من شخصيتي وغير لي من رؤيتي للمجتمعة وإن شاء الله أكون داعم جيد لأيضا مرحباً أعطيك أن أردتك أن تحصل على أجهزة الأسلحة وإنهاية أجنبك لأنك ستكون أمامك وأنك تستطيع أن تكون أكبر لأنه يمكنك أن يكون أجل وأنها يمكن أن تقوم بإمكانك أن تصدقائك لأنها ستقوم بتحديك وأنه ستحصل لأننا نحن نتحدي وأننا سنحصل لأنكم يمكنكم أن نحصل,"أعلن عبود عبد العزيز الذي يبلغ من العمر 19 عاماً أنه أضاف كلمة جديدة له على هاتفه الخاص لـ ""أيلي"" وذلك في مقابلة مع بي بي سي عربي."
BqpPxzdG1hE.wav,سلام عليكم ورحمة الله وبركاته، أول على مات الساعة الصورة، بعثة النبي صلى الله عليه وسلم، كما أراض الله تعالى لنبيه صلى صلى الله عليه وسلم، أي يكون خاتم الأنبياء ونهاية المرسلين، جعل بعثته وإكماله للدين ومحوه للشرك، إذانا بقربقيم الساعة وختمه للرسالات السماوية. عن سالبن سعد رضي الله عنه. رأيت رسول الله صلى الله عليه وسلم. قال بأصدعه هكذا الوسطة والتي تل الإبهام. وقال بعدت أنا والساعة كهاتين. وعن أبي هوريرت ردي الله عنهم. أن النبي صل الله عليه و سلم قائد. بعدته أنا وساعات كهتين.,هذه سلسلة من القضايا التي نستعرضها على موقع تويتر:
CCzxr_mUcPk.wav,سلام عليك أخي معك الكوت شفيريس من أكاديمية رجل الشماعي بقناتنا نشرح كل المواضيع التي تتعلق بكيف يجأ التعرف على فتاة وجعلها تحبك الموضوع الصابق كان كيف تحديد هدف وتحصل عليه سواءاً كان له علاقة بالتعرف على فاتات أو في الحياة اليوم سوف نتكلم عن كيف التعرف بمرأة أو فاتاة أكبر من كسندن هل أنت مؤجب بفاتات او امرأa أكبرا من كسمنن ولا تعرف كيفة تجعلوها تتعلق بك؟ هل تخاف أن ترفدك امرأa أو فتاة بسبب فارق السن؟ تريد مساعدة وتقنية,كيف يجأ التعرف على فتاة؟
CIQ7jPqc-DM.wav,مرحبا بكم ايوها الأمراطرية والأمراطريون. حلقة اليوم كتير مميز لانحخبركم قصة حيات العصفورة الازرق هو واحد من اشهر التطبيقات بالعالم التويتر. حدروا حلقا بيخ. جانك دورس وإيوانو ويليامس وبستون تلت أسماء مهمة غير وطريقة العالم بالتواصل ومن فكرة بس تير بسيطة إبن زماناته عامل شركي من أهم الخدمات اللي أطلقوا كانت بلوغر أكيد بتعرفوا وهي اللي اشتريتها جوجل أما باستون كانت بديته بالتصميم بشركة لنشر الكتب بعد ما تركه عمي الموقع أريب للبلوگر كان اسمه زانجا.com بعد أبن وباستوش تغلب بجوجل,نعرض عليكم أكثر القضايا التي تداولها مستخدمو مواقع التواصل الاجتماعي في العالم العربي.
COv2nwXfQks.wav,امثلة على قانون يوتن الثالث. الف. اذا تأمن القوة التي يؤثر بها جسم موجود على صطح الارض على الالض نفسها نجد ان قوة تأثير الجسم دعبلي بالتجاه مركز الارب تقابلها الارد بقوة رد فعلا ان تتجه من مركز الأرض نحو الجسم. باقوى الجذب المتابى دلا بين الأجرى من السماوية فالشمس تجذب الأرض نحوها بقوة الفعل اف والأرض تج ذب الشمس نحواها ب قوة رد الفعل ان جيم النواة تجثب الالكترون ناحوها ايضا بقواة فعل ايف والالكתرون يجذيب النواه تنحوه بقوت رد فعل ان,كيف يؤثر جسم موجود على صطح الارض في الاض نفسها؟
CUntBqZ23yU.wav,السلام عليكم بينما كان صلى الله عليه وسلم يطفو ذاتيوم عند الكعباء مر على فرعون هذه الأمة أبي جهلا فبدأ أبو جهل يسب النبي سبًا شنيعًا فسكت صلى الله عليه وسلم ولم يرد فزدد ابو جهل حتى سمعت بكلامه احدى نساء كريش فذابت لحمزة من عبد المطلب وكان على الشرك وقتها كان مشهورا بالفروسية وكان يدعى صياد الأسود فقالت له والله لو رايت ما فعل ابو الحكم ببن اخي فقل حمزة ما ذافعل فاخبرت المرات بالامر فقول حمزا وما رد عليه احد? قالت لها فذابي للكابة غاضبا ثم وصل الى حلقة بني مخزوم وكان على رأسها عمر مني شاما.,على رأسها عمر مني شاما
CXFKZ6Kkf9M.wav,أهلاً ومرحباً بكم عند سباغكا في هذا الفيديو سنرلك كيفية تغيير مقاوي باب الفرن قبل البد لا تنسفص لفرن عن التيار الكهربائي من المهم تغير القطعة بتراز المشابه أو مماثل موصن به من قبال الشركة المصنعة للشروع في تغيير مقاوم من فرن تحتاج إلى مفكب راغي ومفتاح أنابي تفكي كل جهاز بمساعدة مفكر براؤي برأس لجمة أو مفتح أنابي قم بفكل لوحة المعدنية الموجودة خلف الفرن تغييرو كتائل ريار,كيفية تغيير المقاوي من باب الفرن قبل البد
Ch-NnzgsPBg.wav,التدخل الأمريكي في أفغانستان تاريخ طويل مليء بوعود السلام صفحة البداية كانت إعلان الرئيس الأمركي جورج بوش الأب غزوأفغنستان بعد رفض حركة طالبان تسليم أسام باللاد المتهم بتدبير هجمات سبتمبر أيلول ألفين وواحد الاستراتيجية الأمريكية تضمنت شن غارات جوية ونشر جنود على الأرض ونجحت القوات الدولية بقيادة الولايات المتحدة في الإطاحة بحكم طالبان لكن الحركة المسلحة عادت للتجمع في جنوب وشرق البلاد فأرسل بوشت عزيزات عسكريال يتجاوز عدد القوات في أفغانستان 30 ألف جندي العداد لم يتوقف عهد أباما عادد الجنود تجاهز خمسين ألفا في الأشهر الأولى من ولايته وستمر في الزيادة بهدف وقف تمدد تعاليبان وتعزيذ المؤسسات الأفغanية مقتل أسام باللاد كان لحظة مهمة في تاريخ,تدخل الولايات المتحدة في أفغانستان تاريخ طويل مليء بوعود السلام
CluF1lfgbtw.wav,بالنسبة إلى اختلاف الحياة الاجتماعية بعد مصار عنا ولاد وحتياجات خاصة أكيد اختلفت الحياه و اختلفت منظورنا الحياية كنا ناست نتطلع في اشياء و نهتم بأشeاء اخترفت حياتنا 360 درجة صرنا نروح الدكاترة أكتر صارنا روح المستشفيات أكثر على الأخصائيين أكتى صورنا نضطر نقرأ و موضينا مكنة نقرا قبل كنة نهتن بيأشيأ مكنه يهتم فيها قبل هدى الاشياء عززة و زيادة هذا الأشي عزز صدقاتنا إحنا الأمهادة وحتاجات الخاصة حتى أصدقائنا لمن زمان ومتعرف عليهم أنا بحس إن من مضمون الحكي برجع بحكي عن أولادي ومن ضمنهم يوصف اختلفت الحياة الاجتماعية علينا اختلفت الموضية اللي نحكى فيها اختفت اهتماماتنا بالعكس هذا الإشي بأقول خلاني أعمل أحس حالي ماجستير فيه بنتبعني أنا مش دارسته بس أنا بقول الموذوع أد مقرأت أدمى شفت ناعس، أدمعت مع اختصاصيين,اختلفت الحياة الاجتماعية في جميع أنحاء العالم و على رأسها الثقافة السياسية والثقافية التي نمارسها منذ مصار عنا ولاد وحتياجات خاصة
DCSplwsOa8k.wav,113. بسم الله الرحمن الرحيم 114. الحمد لله فاطر السمارات والأرض جاع الملائكة رسولا أولي أجنحة مثنى وثلاث ورباع 115. يزيد في الخلق ما يشاء إن الله على كل شيء قدير 192. ما يفتح الله للناس من رحمة فلا ممسك لها وما يمسيك فلا برسل له من بعده وهو العزيز الحكيم 192. يا أيها الناس اذكروا نعمة الله عليكم هل من خالق غير الله يرزقكم من السماء والأرض لا إله,نعرض عليكم أكثر القضايا التي تداولها الخبراء على مدار اليوم الماضي.
DIcj67FZjho.wav,مرحبا بكم متابعي دولة يوب سنأخذكم اليوم في رحلة لتتعرف على دولت جديدة من دول العالم كاندا أكبر بلد في الأمريكتين من حيث المساحة وتحتل المرتبى الثانية عشر عالميا منحيث استخدام الانترنت العاصمة الكندية أوطاوى عاصمة كندا تقع في مقاطعة انتاريو وتبلغ مساحة هما يقارب 2778.7 كيلومتر مربعا وهي رابعة أكبر مدينة كندية ويبلغ عدد سكانها ما يقرب 883.000 سما تتمتع المدين بشبكة مواصلة مختلفة وأكثر من نصف سكانها متعلمين حيث انها تشكل أكبرة حملت الشهدات العليا والعلماء والمهندسين في كندا,نعرض عليكم أكثر القضايا التي تداولها رواد مواقع التواصل الاجتماعي في العالم العربي على مدار اليوم الماضي.
DM26tjW_Y9A.wav,أسلام عليكم ورحمة الله وبركاته اسمي أساما ديب مطور معتمد من شركة يونتي سأكون معكم في جولة سريعة نتعرف عليها على محرك الألعابي يونتي وأهمي ميزاتي التي تجعله من أفضل محريكات الألابي حالي حيث سنتعرف على أدوات التصميم التي يوتيحها وعلى المنصات التي يدعمها لتوجهها العابكة لها وستعرف أيضاً على كيفية أنه يقدم أدوات للواقع الإفتراضي وللوقع المعزز ويقدم أيضًا العديدة من المصادر التي تحتاجها في عملية التطوير من خلال مدجر يحتوي على تقسيمات مثل أمجسمات وصور وحتى أنه يعفر مشاريع كاملة وسنتعرف أيضا على كفية انه يجعلك وفارقك تعملون على نفس المشروع في نفس الوقت من مغيري ضيادة,أسلام عليكم ورحمة الله وبركاته اسمي أساما ديب مطور معتمد من شركة يونتي
DQ17QiZJbWw.wav,بسم الله الرحمن الرحيم أنا الدكتور ماجدي بضران أنا كبير أخسائن البطنة وكلاف وزارة صحة وبرده كيل أدارت الكلاف والزارت الصحة أدرت الكلاة المسغولة عن كل ما يخصص بمرد الكلا والفشل الكلاوي المتابعاتهم على مستوى جمهورية حضرك على خريق أسرعين سنة 1996 اشتغلت بأكبر مستشفات مصف ببدافة طالعة المستشفيات التأمن السحي زي ستكتوبر تأمن سحي ومستاشفة صدنوية ومستشفة إليل لتأمن الصحي وتشرفت إن أنا اشتهد كمودي ويحدة كيلة في مست شفة مصر العام على مادة السنة خبرة بحب أهديها الكلي متدعيني حبراكم مشاهدين ومرضاوة حتى الأشخاص العديين اللي خايف عليهم يجلهم مشاكل في الكيلة أو أمرات كيلة تابعوني,أنا الدكتور ماجدي بضران وهو كبير أخسائن البطنة وكلاف وزارة الصحة على مستوى جمهورية مصر.
DSlWT0kY9Co.wav,تبقى معنا نسية الدنيا على أن ترسيكلي والترقص باست كذلك أنا بقام بشي مبسوط بقى ما بيعنش الرزق بالله أهم حاجة أن يكون هي... تبقي مبصوطة أول ما شفتها كنت مبسوط وحسيت أن الدنيا تبقى جميلة تؤوم الصبح، تبس إيديا وتقول لله سهلك ليه؟ أنا عيش معها طول عمري بطبطة بعليها ولو عملت حاجة ولا لا لا بأزعلن منك كده بانها خلاصاً خاصن بعض أنا مش يكلم معاكي تاني ولا عمر قلت لها أنا مش أجيب لك حاجه ما غزاج بكده أبدا أقول لاني أنا زعلني,أنا عيش معها طول عمري بطبطة بعليها على أن ترسيكلي والترقص باست
DUa_ey1YWds.wav,بسم الله الرحمن الرحيم الحان الله عن ما يشلكون,أكثر من ثلاثين شخصا على الأقل قتلوا في مصر.
DZQCseRRkNw.wav,السلام عليكم أنا يسمي محمد سعيد بس في أغلب الأماكن ستعطيه اسمي ألفة أرسلان روشانا حد يغفل حلاء واريين أنا الطالب عن باسة الالكترونيات وطصرات متخصص في مجال النظم المحتوى أن بدت سستم وحالياً بتعلم زي داخل الزكال استنوعي في الأنظمة الإلكتراونية والنواتيك بتكون مذيلة جداً على سبيل المثال روبوت بتعرف على صحبه ويمش وارواه أمراة طائرة بتتعرف على الواجه والتبعه صيارة بترأيب وتتعرف على حركة المرور وتسوه نفسها القصة بدأت من زمان من سنة 2014 بداية مع لغة C++ وانظمت لينيكس كنت عايزة بأهاكر لكل فاله رد فال وانا قررت كنا أسوأ رد في العالم شباب بقى معا ما كلنا كنا شباف تعلمت C وبيثون وتخنيات كتير جدا اتعلمت اردوين وبعده مدحكمات ايفيار بداية شغلي كانت,هذه هي قصة الطالب محمد سعيد الذي يبلغ من العمر 19 عاماً وهو طالب في مجال الالكترونيات وطصرات متخصصة في المجال المحتوى.
DZtCXsy2cmA.wav,يوم ميديت كوفي لو جديد مليمارات وووه السلام عليكم السلام على ايكو اراه طلع بركاته جميعا شكراكم سبين ان شاء الله طيبين هدية ريال هدي تكسي برا جمعا ودينا شرط على مطار تكت كل شي تمام تفف الهيط تففي كل شي مباجد نت جمعة لما الحي مارتب نشي تفير نت وهربع التكسی شكران لك حمام الوردي جمعت كم تكنوه المطبخ تسكر باب تكذب ابقفل السرام عليكم منظر الجمر والنجوم يا جماعة والله من هنا جد من خطير وهذا بتكسي شكرا عن تضار الديب هذا هو مطار بكتوريا باكتوريا ودعية يجب أن يكون هناك أكثر من 50 باوم لدينا موزن زايد أخبرنا من 50 يا ربا أغلق من 50,عرض عليكم أكثر القضايا التي تداولها مستخدمو مواقع التواصل الاجتماعي على مدار اليوم الماضي.
E4mglK-eH2g.wav,دولة الأميقى ياتى ديبس تاين دي العيزابة دي بستاين دول العمي بيبش تاي ما هو دايب ستاين وزافون نوسيا نتبرفون ودولة العمية دول الأعميك عبر منك ربما سمعتم هذا المصطلح الذي انتشر بكثافة في السنوات الأخيرة تزامنم مع الثورات والاحتجاجات التي اشتاح الدول المنطقة سنخبركم ما الذي يعني الدولة الآميقة هو أحد المفاهيم التي ما زالت غامضة ولا يوجد إجماع على تعريف شامل ومحدد له ويخلط بينه وبين مفاهيم في الأدبيات السياسية مثل حكومة الضل والدولة الموازية ودولت داخل الدولة الدولت العامقة تعبير يطلق على مجموعة من القوى الغامضة التي يبدو أنها تعمل غالباً بعيداً عمضلة القانون وتكون غير مرئية وصرية في غاليب الأحيان وتوازي الحكمة العلانية الشرعية تشمل الأشخاص في المؤسسات الأمنية والعسكرية الحاليين منهم والقدمة والحمد تدادات,ما الذي يعني الدولة الآميقة؟
ECGJzvEi2OU.wav,سلام عليكم أهلا بكم يا أصحاب بمور الواحد فينا بلاحظات بيشعر فيها بالياء السواب الأحباط وبتملكنا شعور فقدان الأمل في حياتنا هل أمر جدا طبيعي وجدا صحيحي ولكن إذا زاد الأمر عن حده فلازم أندقنا قوص الخطار ونبدأ بإجراءاتنا لإعادة أعمار الأمل في قلوبنا كيف وجدت الأمل بحياته؟ رح نتناقش فيها الموضوع من خلال 6 نقاط رئيسية الإتصال الوثيق بالله ومن أرض عن ذكري فإن له معيشة تنظركة الصلاة في وقتها والاستغفار والإلحاح بالدعاء قيام الليل كلها عبادات بتقوي ثقة العب ربه وبتحقيق القلب من الداخل رح تشوف آثار هل اتصال على حياته؟,كيف وجدت الأمل بحياته؟
EDPFLZFtPzA.wav,السلام عليكم ورحمة الله وبركاته أخلاً وساخلاً مرحباً أيها الأسدقائي أنا أحمد من كوريا جنوبية اسمه هذا الفيديو الكوريا شمالية الساحب العزيزة في الشرك الأقصى بسراة كنت أريد أن أستخدم كلمة صادق بدلاً من الصاحب لكن أدون أنكم تفتلون كلمات صاحب على الصادق فكتبت صحب على كل يال من الممكن أن تدنو أننا نأهيب كوريا شمالية بسبب اسم هذا الفيديو كله بل أكرة كورية شملية وأتسخد عليها للغاية طيب بعد الآن سأكم بما أريد أن أقلوه ألاكم تقرأ كوريا جنوبية أباين أسين واليابن وهناك الروسيا فاوك شيف الجزيرة كورية,أحمد من كوريا جنوبية اسمه هذا الفيديو الكوريا شمالية الساحب العزيزة في الشرك الأقصى بسراة
